category,category_code,primary_position,total_games,bats,throws,W,L,full_games_pitched_equiv,era,opp_batting_avg,so_pct,bb_pct,hbp_pct,hr_pct,win_pct,sho_pct,cg_pct
pitcher primary_position_p total_games_153 bats_r throws_r wins_19 losses_13 full_games_pitched_equiv_42 era_4117 opp_batting_avg_242 so_pct_153 bb_pct_90 hbp_pct_10 hr_pct_26 win_pct_59 sho_pct_3 cg_pct_22
pitcher primary_position_p total_games_5 bats_l throws_r wins_1 losses_0 full_games_pitched_equiv_2 era_4190 opp_batting_avg_227 so_pct_198 bb_pct_128 hbp_pct_0 hr_pct_47 win_pct_98 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_107 bats_r throws_r wins_13 losses_9 full_games_pitched_equiv_21 era_2661 opp_batting_avg_204 so_pct_138 bb_pct_97 hbp_pct_15 hr_pct_19 win_pct_59 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_57 bats_b throws_r wins_6 losses_9 full_games_pitched_equiv_15 era_4053 opp_batting_avg_270 so_pct_115 bb_pct_64 hbp_pct_7 hr_pct_20 win_pct_40 sho_pct_7 cg_pct_38
pitcher primary_position_p total_games_55 bats_r throws_r wins_10 losses_10 full_games_pitched_equiv_24 era_4514 opp_batting_avg_293 so_pct_46 bb_pct_70 hbp_pct_0 hr_pct_9 win_pct_50 sho_pct_5 cg_pct_46
pitcher primary_position_p total_games_233 bats_r throws_r wins_13 losses_13 full_games_pitched_equiv_28 era_3992 opp_batting_avg_239 so_pct_199 bb_pct_106 hbp_pct_7 hr_pct_27 win_pct_50 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_114 bats_r throws_r wins_9 losses_6 full_games_pitched_equiv_14 era_5173 opp_batting_avg_262 so_pct_166 bb_pct_115 hbp_pct_8 hr_pct_27 win_pct_60 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_146 bats_r throws_r wins_8 losses_7 full_games_pitched_equiv_16 era_3304 opp_batting_avg_183 so_pct_288 bb_pct_95 hbp_pct_25 hr_pct_30 win_pct_53 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_302 bats_r throws_r wins_41 losses_33 full_games_pitched_equiv_61 era_3469 opp_batting_avg_246 so_pct_70 bb_pct_92 hbp_pct_3 hr_pct_11 win_pct_55 sho_pct_0 cg_pct_29
pitcher primary_position_p total_games_68 bats_r throws_r wins_2 losses_0 full_games_pitched_equiv_8 era_6451 opp_batting_avg_287 so_pct_165 bb_pct_97 hbp_pct_0 hr_pct_34 win_pct_98 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_108 bats_r throws_r wins_6 losses_4 full_games_pitched_equiv_11 era_3897 opp_batting_avg_161 so_pct_336 bb_pct_152 hbp_pct_59 hr_pct_14 win_pct_60 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_482 bats_l throws_r wins_194 losses_140 full_games_pitched_equiv_333 era_2755 opp_batting_avg_240 so_pct_84 bb_pct_35 hbp_pct_4 hr_pct_6 win_pct_58 sho_pct_13 cg_pct_58
pitcher primary_position_p total_games_2 bats_r throws_r wins_0 losses_0 full_games_pitched_equiv_1 era_7941 opp_batting_avg_370 so_pct_33 bb_pct_100 hbp_pct_0 hr_pct_33 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_5 bats_r throws_r wins_0 losses_1 full_games_pitched_equiv_1 era_5250 opp_batting_avg_368 so_pct_83 bb_pct_50 hbp_pct_0 hr_pct_0 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_22 bats_r throws_r wins_1 losses_2 full_games_pitched_equiv_5 era_8424 opp_batting_avg_332 so_pct_162 bb_pct_74 hbp_pct_10 hr_pct_54 win_pct_33 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_47 bats_r throws_r wins_4 losses_11 full_games_pitched_equiv_19 era_3737 opp_batting_avg_262 so_pct_70 bb_pct_85 hbp_pct_10 hr_pct_7 win_pct_27 sho_pct_0 cg_pct_38
pitcher primary_position_p total_games_44 bats_l throws_l wins_5 losses_6 full_games_pitched_equiv_12 era_4894 opp_batting_avg_268 so_pct_155 bb_pct_74 hbp_pct_18 hr_pct_38 win_pct_45 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_30 bats_r throws_r wins_1 losses_9 full_games_pitched_equiv_13 era_5009 opp_batting_avg_256 so_pct_121 bb_pct_93 hbp_pct_4 hr_pct_10 win_pct_10 sho_pct_0 cg_pct_25
pitcher primary_position_p total_games_11 bats_r throws_r wins_0 losses_4 full_games_pitched_equiv_3 era_7461 opp_batting_avg_269 so_pct_111 bb_pct_175 hbp_pct_0 hr_pct_24 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_409 bats_r throws_r wins_21 losses_20 full_games_pitched_equiv_45 era_2408 opp_batting_avg_205 so_pct_245 bb_pct_75 hbp_pct_4 hr_pct_20 win_pct_51 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_8 bats_r throws_r wins_0 losses_1 full_games_pitched_equiv_1 era_8250 opp_batting_avg_333 so_pct_131 bb_pct_115 hbp_pct_0 hr_pct_16 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_12 bats_l throws_l wins_2 losses_5 full_games_pitched_equiv_7 era_3590 opp_batting_avg_251 so_pct_88 bb_pct_85 hbp_pct_28 hr_pct_4 win_pct_29 sho_pct_14 cg_pct_50
pitcher primary_position_p total_games_574 bats_r throws_r wins_51 losses_62 full_games_pitched_equiv_97 era_4172 opp_batting_avg_254 so_pct_177 bb_pct_98 hbp_pct_4 hr_pct_16 win_pct_45 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_65 bats_r throws_r wins_8 losses_16 full_games_pitched_equiv_32 era_4368 opp_batting_avg_262 so_pct_56 bb_pct_109 hbp_pct_14 hr_pct_6 win_pct_33 sho_pct_0 cg_pct_38
pitcher primary_position_p total_games_25 bats_r throws_r wins_6 losses_9 full_games_pitched_equiv_15 era_5814 opp_batting_avg_269 so_pct_170 bb_pct_89 hbp_pct_15 hr_pct_32 win_pct_40 sho_pct_7 cg_pct_4
pitcher primary_position_p total_games_56 bats_r throws_r wins_2 losses_6 full_games_pitched_equiv_14 era_4171 opp_batting_avg_255 so_pct_143 bb_pct_100 hbp_pct_13 hr_pct_25 win_pct_25 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_4 bats_r throws_r wins_1 losses_0 full_games_pitched_equiv_2 era_6000 opp_batting_avg_316 so_pct_95 bb_pct_168 hbp_pct_0 hr_pct_0 win_pct_98 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_38 bats_r throws_r wins_2 losses_4 full_games_pitched_equiv_11 era_5636 opp_batting_avg_277 so_pct_102 bb_pct_108 hbp_pct_0 hr_pct_22 win_pct_33 sho_pct_0 cg_pct_17
pitcher primary_position_p total_games_76 bats_r throws_r wins_12 losses_27 full_games_pitched_equiv_40 era_4339 opp_batting_avg_270 so_pct_47 bb_pct_94 hbp_pct_4 hr_pct_15 win_pct_31 sho_pct_0 cg_pct_45
pitcher primary_position_p total_games_119 bats_l throws_r wins_5 losses_5 full_games_pitched_equiv_15 era_4543 opp_batting_avg_271 so_pct_129 bb_pct_86 hbp_pct_8 hr_pct_29 win_pct_50 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_5 bats_r throws_l wins_1 losses_2 full_games_pitched_equiv_3 era_6375 opp_batting_avg_209 so_pct_117 bb_pct_242 hbp_pct_0 hr_pct_33 win_pct_33 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_43 bats_r throws_r wins_9 losses_15 full_games_pitched_equiv_21 era_4969 opp_batting_avg_246 so_pct_183 bb_pct_84 hbp_pct_13 hr_pct_50 win_pct_38 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_15 bats_r throws_r wins_1 losses_12 full_games_pitched_equiv_8 era_6814 opp_batting_avg_281 so_pct_188 bb_pct_123 hbp_pct_21 hr_pct_26 win_pct_8 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_774 bats_l throws_l wins_43 losses_46 full_games_pitched_equiv_103 era_3965 opp_batting_avg_246 so_pct_175 bb_pct_96 hbp_pct_10 hr_pct_18 win_pct_48 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_543 bats_l throws_l wins_40 losses_33 full_games_pitched_equiv_70 era_4009 opp_batting_avg_254 so_pct_110 bb_pct_89 hbp_pct_11 hr_pct_11 win_pct_55 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_15 bats_r throws_r wins_4 losses_5 full_games_pitched_equiv_8 era_4909 opp_batting_avg_272 so_pct_124 bb_pct_55 hbp_pct_30 hr_pct_45 win_pct_44 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_9 bats_l throws_l wins_1 losses_1 full_games_pitched_equiv_1 era_6429 opp_batting_avg_222 so_pct_97 bb_pct_129 hbp_pct_0 hr_pct_0 win_pct_50 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_737 bats_r throws_r wins_86 losses_81 full_games_pitched_equiv_143 era_3568 opp_batting_avg_241 so_pct_187 bb_pct_64 hbp_pct_7 hr_pct_25 win_pct_51 sho_pct_0 cg_pct_11
pitcher primary_position_p total_games_447 bats_r throws_l wins_75 losses_72 full_games_pitched_equiv_153 era_3245 opp_batting_avg_228 so_pct_146 bb_pct_82 hbp_pct_8 hr_pct_21 win_pct_51 sho_pct_6 cg_pct_30
pitcher primary_position_p total_games_4 bats_r throws_r wins_0 losses_2 full_games_pitched_equiv_1 era_11700 opp_batting_avg_400 so_pct_73 bb_pct_91 hbp_pct_0 hr_pct_36 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_30 bats_r throws_r wins_6 losses_8 full_games_pitched_equiv_14 era_5187 opp_batting_avg_264 so_pct_154 bb_pct_104 hbp_pct_14 hr_pct_27 win_pct_43 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_34 bats_r throws_l wins_12 losses_12 full_games_pitched_equiv_23 era_3010 opp_batting_avg_238 so_pct_114 bb_pct_76 hbp_pct_6 hr_pct_8 win_pct_50 sho_pct_12 cg_pct_45
pitcher primary_position_p total_games_125 bats_r throws_r wins_9 losses_10 full_games_pitched_equiv_26 era_5084 opp_batting_avg_236 so_pct_122 bb_pct_120 hbp_pct_12 hr_pct_34 win_pct_47 sho_pct_0 cg_pct_8
pitcher primary_position_p total_games_496 bats_r throws_r wins_47 losses_45 full_games_pitched_equiv_83 era_3282 opp_batting_avg_233 so_pct_125 bb_pct_85 hbp_pct_12 hr_pct_20 win_pct_51 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_5 bats_r throws_r wins_1 losses_1 full_games_pitched_equiv_2 era_4869 opp_batting_avg_282 so_pct_108 bb_pct_147 hbp_pct_20 hr_pct_10 win_pct_50 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_77 bats_l throws_l wins_6 losses_15 full_games_pitched_equiv_22 era_4982 opp_batting_avg_253 so_pct_219 bb_pct_79 hbp_pct_5 hr_pct_34 win_pct_29 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_15 bats_r throws_r wins_1 losses_0 full_games_pitched_equiv_2 era_8345 opp_batting_avg_267 so_pct_186 bb_pct_116 hbp_pct_12 hr_pct_47 win_pct_98 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_3 bats_l throws_l wins_0 losses_0 full_games_pitched_equiv_0 era_2700 opp_batting_avg_91 so_pct_231 bb_pct_154 hbp_pct_0 hr_pct_0 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_66 bats_r throws_r wins_6 losses_3 full_games_pitched_equiv_9 era_4343 opp_batting_avg_251 so_pct_162 bb_pct_92 hbp_pct_20 hr_pct_29 win_pct_67 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_6 bats_r throws_r wins_0 losses_0 full_games_pitched_equiv_1 era_4500 opp_batting_avg_308 so_pct_107 bb_pct_71 hbp_pct_0 hr_pct_36 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_31 bats_r throws_l wins_8 losses_8 full_games_pitched_equiv_16 era_4575 opp_batting_avg_275 so_pct_147 bb_pct_55 hbp_pct_8 hr_pct_44 win_pct_50 sho_pct_6 cg_pct_5
pitcher primary_position_p total_games_4 bats_r throws_r wins_1 losses_2 full_games_pitched_equiv_3 era_6181 opp_batting_avg_297 so_pct_72 bb_pct_145 hbp_pct_0 hr_pct_7 win_pct_33 sho_pct_0 cg_pct_67
pitcher primary_position_p total_games_27 bats_r throws_r wins_0 losses_4 full_games_pitched_equiv_6 era_7406 opp_batting_avg_306 so_pct_79 bb_pct_124 hbp_pct_7 hr_pct_24 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_616 bats_l throws_r wins_47 losses_48 full_games_pitched_equiv_84 era_4352 opp_batting_avg_248 so_pct_169 bb_pct_93 hbp_pct_10 hr_pct_26 win_pct_49 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_19 bats_r throws_r wins_0 losses_8 full_games_pitched_equiv_6 era_6152 opp_batting_avg_248 so_pct_94 bb_pct_169 hbp_pct_4 hr_pct_16 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_3 bats_r throws_r wins_1 losses_1 full_games_pitched_equiv_1 era_5400 opp_batting_avg_167 so_pct_38 bb_pct_208 hbp_pct_0 hr_pct_0 win_pct_50 sho_pct_0 cg_pct_50
pitcher primary_position_p total_games_264 bats_r throws_r wins_17 losses_8 full_games_pitched_equiv_27 era_3159 opp_batting_avg_203 so_pct_273 bb_pct_127 hbp_pct_8 hr_pct_16 win_pct_68 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_102 bats_l throws_l wins_18 losses_17 full_games_pitched_equiv_41 era_4106 opp_batting_avg_232 so_pct_114 bb_pct_130 hbp_pct_7 hr_pct_21 win_pct_51 sho_pct_3 cg_pct_16
pitcher primary_position_p total_games_79 bats_r throws_r wins_5 losses_7 full_games_pitched_equiv_10 era_3388 opp_batting_avg_208 so_pct_254 bb_pct_67 hbp_pct_6 hr_pct_36 win_pct_42 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_68 bats_r throws_r wins_14 losses_11 full_games_pitched_equiv_28 era_4765 opp_batting_avg_256 so_pct_124 bb_pct_107 hbp_pct_5 hr_pct_22 win_pct_56 sho_pct_4 cg_pct_9
pitcher primary_position_p total_games_13 bats_r throws_r wins_2 losses_5 full_games_pitched_equiv_5 era_7187 opp_batting_avg_276 so_pct_121 bb_pct_74 hbp_pct_33 hr_pct_65 win_pct_29 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_118 bats_r throws_r wins_34 losses_43 full_games_pitched_equiv_80 era_3105 opp_batting_avg_216 so_pct_213 bb_pct_75 hbp_pct_10 hr_pct_23 win_pct_44 sho_pct_4 cg_pct_8
pitcher primary_position_p total_games_79 bats_r throws_r wins_4 losses_3 full_games_pitched_equiv_9 era_4275 opp_batting_avg_255 so_pct_142 bb_pct_71 hbp_pct_11 hr_pct_40 win_pct_57 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_16 bats_r throws_r wins_0 losses_1 full_games_pitched_equiv_4 era_6561 opp_batting_avg_327 so_pct_64 bb_pct_70 hbp_pct_0 hr_pct_23 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_229 bats_l throws_l wins_20 losses_39 full_games_pitched_equiv_56 era_6016 opp_batting_avg_279 so_pct_134 bb_pct_99 hbp_pct_8 hr_pct_33 win_pct_34 sho_pct_0 cg_pct_1
pitcher primary_position_p total_games_62 bats_r throws_r wins_6 losses_5 full_games_pitched_equiv_12 era_4721 opp_batting_avg_267 so_pct_94 bb_pct_80 hbp_pct_6 hr_pct_25 win_pct_55 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_248 bats_r throws_r wins_97 losses_80 full_games_pitched_equiv_178 era_3756 opp_batting_avg_258 so_pct_75 bb_pct_73 hbp_pct_6 hr_pct_12 win_pct_55 sho_pct_5 cg_pct_50
pitcher primary_position_p total_games_9 bats_r throws_r wins_1 losses_1 full_games_pitched_equiv_1 era_10636 opp_batting_avg_353 so_pct_33 bb_pct_117 hbp_pct_33 hr_pct_0 win_pct_50 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_562 bats_r throws_r wins_194 losses_174 full_games_pitched_equiv_374 era_3757 opp_batting_avg_250 so_pct_105 bb_pct_67 hbp_pct_4 hr_pct_22 win_pct_53 sho_pct_5 cg_pct_21
pitcher primary_position_p total_games_36 bats_r throws_r wins_6 losses_3 full_games_pitched_equiv_11 era_5786 opp_batting_avg_276 so_pct_127 bb_pct_116 hbp_pct_9 hr_pct_26 win_pct_67 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_18 bats_r throws_r wins_2 losses_3 full_games_pitched_equiv_8 era_5400 opp_batting_avg_290 so_pct_137 bb_pct_84 hbp_pct_12 hr_pct_36 win_pct_40 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_703 bats_r throws_r wins_373 losses_208 full_games_pitched_equiv_577 era_2560 opp_batting_avg_238 so_pct_102 bb_pct_44 hbp_pct_3 hr_pct_8 win_pct_64 sho_pct_15 cg_pct_73
pitcher primary_position_p total_games_228 bats_l throws_l wins_12 losses_9 full_games_pitched_equiv_25 era_2996 opp_batting_avg_232 so_pct_177 bb_pct_90 hbp_pct_5 hr_pct_16 win_pct_57 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_95 bats_r throws_l wins_9 losses_22 full_games_pitched_equiv_33 era_4359 opp_batting_avg_265 so_pct_177 bb_pct_53 hbp_pct_9 hr_pct_39 win_pct_29 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_9 bats_r throws_r wins_4 losses_2 full_games_pitched_equiv_3 era_6300 opp_batting_avg_204 so_pct_164 bb_pct_186 hbp_pct_7 hr_pct_36 win_pct_67 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_592 bats_r throws_r wins_35 losses_37 full_games_pitched_equiv_68 era_4111 opp_batting_avg_269 so_pct_143 bb_pct_90 hbp_pct_8 hr_pct_20 win_pct_49 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_19 bats_r throws_r wins_4 losses_6 full_games_pitched_equiv_11 era_4233 opp_batting_avg_253 so_pct_106 bb_pct_75 hbp_pct_2 hr_pct_22 win_pct_40 sho_pct_0 cg_pct_23
pitcher primary_position_p total_games_65 bats_l throws_l wins_9 losses_23 full_games_pitched_equiv_26 era_6073 opp_batting_avg_264 so_pct_184 bb_pct_77 hbp_pct_9 hr_pct_46 win_pct_28 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_1 bats_l throws_l wins_0 losses_0 full_games_pitched_equiv_0 era_0 opp_batting_avg_250 so_pct_250 bb_pct_0 hbp_pct_0 hr_pct_0 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_3 bats_r throws_r wins_0 losses_1 full_games_pitched_equiv_1 era_6750 opp_batting_avg_333 so_pct_129 bb_pct_129 hbp_pct_0 hr_pct_32 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_204 bats_l throws_l wins_7 losses_12 full_games_pitched_equiv_30 era_4106 opp_batting_avg_259 so_pct_160 bb_pct_106 hbp_pct_4 hr_pct_18 win_pct_37 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_481 bats_r throws_r wins_24 losses_31 full_games_pitched_equiv_52 era_3145 opp_batting_avg_212 so_pct_301 bb_pct_98 hbp_pct_5 hr_pct_28 win_pct_44 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_181 bats_r throws_l wins_50 losses_67 full_games_pitched_equiv_108 era_2931 opp_batting_avg_235 so_pct_108 bb_pct_89 hbp_pct_8 hr_pct_6 win_pct_43 sho_pct_9 cg_pct_47
pitcher primary_position_p total_games_1 bats_r throws_r wins_0 losses_0 full_games_pitched_equiv_0 era_18000 opp_batting_avg_250 so_pct_200 bb_pct_200 hbp_pct_0 hr_pct_0 win_pct_0 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_365 bats_r throws_r wins_142 losses_75 full_games_pitched_equiv_217 era_3752 opp_batting_avg_240 so_pct_126 bb_pct_87 hbp_pct_4 hr_pct_12 win_pct_65 sho_pct_8 cg_pct_45
pitcher primary_position_p total_games_159 bats_r throws_r wins_8 losses_25 full_games_pitched_equiv_33 era_4692 opp_batting_avg_246 so_pct_140 bb_pct_141 hbp_pct_8 hr_pct_14 win_pct_24 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_33 bats_r throws_l wins_5 losses_10 full_games_pitched_equiv_11 era_5886 opp_batting_avg_290 so_pct_149 bb_pct_92 hbp_pct_18 hr_pct_37 win_pct_33 sho_pct_0 cg_pct_0
pitcher primary_position_p total_games_434 bats_r throws_r wins_58 losses_70 full_games_pitched_equiv_110 era_3879 opp_batting_avg_249 so_pct_140 bb_pct_95 hbp_pct_2 hr_pct_17 win_pct_45 sho_pct_5 cg_pct_12
pitcher primary_position_p total_games_1 bats_l throws_l wins_0 losses_0 full_games_pitched_equiv_0 era_0 opp_batting_avg_0 so_pct_0 bb_pct_0 hbp_pct_0 hr_pct_0 win_pct_0 sho_pct_0 cg_pct_0
