category,category_code,primary_position,total_games,bats,throws,H,HR,batting_avg,runs_per_ab,2b_avg,3b_avg,hr_avg,rbi_avg,bb_avg,so_avg,ibb_avg,hbp_avg
fielder primary_position_rf total_games_3298 bats_r throws_r hits_3771 hr_755 batting_avg_305 runs_per_ab_176 2b_avg_50 3b_avg_8 hr_avg_61 rbi_avg_186 bb_avg_113 so_avg_112 ibb_avg_24 hbp_avg_3
fielder primary_position_cf total_games_392 bats_r throws_r hits_191 hr_11 batting_avg_227 runs_per_ab_106 2b_avg_46 3b_avg_5 hr_avg_13 rbi_avg_85 bb_avg_51 so_avg_182 ibb_avg_12 hbp_avg_8
fielder primary_position_rf total_games_567 bats_l throws_l hits_433 hr_32 batting_avg_269 runs_per_ab_160 2b_avg_40 3b_avg_12 hr_avg_20 rbi_avg_86 bb_avg_189 so_avg_180 ibb_avg_1 hbp_avg_4
fielder primary_position_ss total_games_90 bats_l throws_r hits_70 hr_2 batting_avg_246 runs_per_ab_116 2b_avg_42 3b_avg_7 hr_avg_7 rbi_avg_74 bb_avg_18 so_avg_176 ibb_avg_0 hbp_avg_32
fielder primary_position_rf total_games_2425 bats_l throws_r hits_2470 hr_288 batting_avg_291 runs_per_ab_171 2b_avg_68 3b_avg_7 hr_avg_34 rbi_avg_161 bb_avg_174 so_avg_217 ibb_avg_14 hbp_avg_4
fielder primary_position_3b total_games_9 bats_r throws_r hits_6 hr_1 batting_avg_214 runs_per_ab_143 2b_avg_36 3b_avg_0 hr_avg_36 rbi_avg_107 bb_avg_143 so_avg_143 ibb_avg_0 hbp_avg_0
fielder primary_position_1b total_games_1270 bats_r throws_r hits_1445 hr_243 batting_avg_292 runs_per_ab_141 2b_avg_61 3b_avg_3 hr_avg_49 rbi_avg_174 bb_avg_78 so_avg_220 ibb_avg_11 hbp_avg_24
fielder primary_position_2b total_games_224 bats_b throws_r hits_147 hr_6 batting_avg_254 runs_per_ab_105 2b_avg_67 3b_avg_10 hr_avg_10 rbi_avg_104 bb_avg_38 so_avg_200 ibb_avg_3 hbp_avg_9
fielder primary_position_1b total_games_170 bats_r throws_r hits_150 hr_1 batting_avg_242 runs_per_ab_87 2b_avg_36 3b_avg_16 hr_avg_2 rbi_avg_123 bb_avg_47 so_avg_121 ibb_avg_0 hbp_avg_6
fielder primary_position_2b total_games_635 bats_l throws_r hits_512 hr_46 batting_avg_241 runs_per_ab_123 2b_avg_44 3b_avg_8 hr_avg_22 rbi_avg_102 bb_avg_91 so_avg_197 ibb_avg_5 hbp_avg_2
fielder primary_position_rf total_games_181 bats_l throws_l hits_111 hr_0 batting_avg_255 runs_per_ab_128 2b_avg_21 3b_avg_16 hr_avg_0 rbi_avg_85 bb_avg_144 so_avg_106 ibb_avg_0 hbp_avg_9
fielder primary_position_rf total_games_514 bats_r throws_r hits_550 hr_120 batting_avg_277 runs_per_ab_199 2b_avg_51 3b_avg_4 hr_avg_61 rbi_avg_149 bb_avg_132 so_avg_293 ibb_avg_7 hbp_avg_19
fielder primary_position_2b total_games_1165 bats_r throws_r hits_1022 hr_57 batting_avg_254 runs_per_ab_94 2b_avg_41 3b_avg_5 hr_avg_14 rbi_avg_91 bb_avg_52 so_avg_124 ibb_avg_8 hbp_avg_4
fielder primary_position_ss total_games_18 bats_r throws_r hits_21 hr_0 batting_avg_276 runs_per_ab_118 2b_avg_39 3b_avg_13 hr_avg_0 rbi_avg_39 bb_avg_13 so_avg_105 ibb_avg_0 hbp_avg_0
fielder primary_position_ss total_games_176 bats_b throws_r hits_70 hr_2 batting_avg_213 runs_per_ab_98 2b_avg_27 3b_avg_12 hr_avg_6 rbi_avg_67 bb_avg_91 so_avg_235 ibb_avg_3 hbp_avg_15
fielder primary_position_ss total_games_570 bats_r throws_r hits_527 hr_94 batting_avg_255 runs_per_ab_146 2b_avg_53 3b_avg_1 hr_avg_46 rbi_avg_136 bb_avg_98 so_avg_312 ibb_avg_4 hbp_avg_2
fielder primary_position_c total_games_267 bats_b throws_r hits_137 hr_2 batting_avg_202 runs_per_ab_55 2b_avg_25 3b_avg_6 hr_avg_3 rbi_avg_66 bb_avg_34 so_avg_121 ibb_avg_0 hbp_avg_1
fielder primary_position_3b total_games_1281 bats_r throws_r hits_1082 hr_37 batting_avg_269 runs_per_ab_147 2b_avg_47 3b_avg_12 hr_avg_9 rbi_avg_75 bb_avg_103 so_avg_111 ibb_avg_0 hbp_avg_4
fielder primary_position_1b total_games_15 bats_r throws_r hits_6 hr_2 batting_avg_250 runs_per_ab_83 2b_avg_42 3b_avg_0 hr_avg_83 rbi_avg_83 bb_avg_0 so_avg_208 ibb_avg_0 hbp_avg_0
fielder primary_position_cf total_games_576 bats_r throws_r hits_532 hr_50 batting_avg_266 runs_per_ab_141 2b_avg_48 3b_avg_6 hr_avg_25 rbi_avg_124 bb_avg_117 so_avg_140 ibb_avg_0 hbp_avg_6
fielder primary_position_3b total_games_43 bats_r throws_r hits_27 hr_2 batting_avg_193 runs_per_ab_71 2b_avg_36 3b_avg_7 hr_avg_14 rbi_avg_93 bb_avg_64 so_avg_307 ibb_avg_0 hbp_avg_14
fielder primary_position_1b total_games_37 bats_r throws_l hits_18 hr_2 batting_avg_202 runs_per_ab_101 2b_avg_22 3b_avg_34 hr_avg_22 rbi_avg_124 bb_avg_22 so_avg_202 ibb_avg_0 hbp_avg_0
fielder primary_position_c total_games_8 bats_l throws_r hits_3 hr_0 batting_avg_214 runs_per_ab_71 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_71 bb_avg_71 so_avg_214 ibb_avg_0 hbp_avg_0
fielder primary_position_dh total_games_661 bats_l throws_r hits_452 hr_34 batting_avg_280 runs_per_ab_94 2b_avg_49 3b_avg_3 hr_avg_21 rbi_avg_139 bb_avg_69 so_avg_113 ibb_avg_5 hbp_avg_2
fielder primary_position_cf total_games_95 bats_l throws_l hits_88 hr_0 batting_avg_261 runs_per_ab_116 2b_avg_24 3b_avg_18 hr_avg_0 rbi_avg_53 bb_avg_65 so_avg_71 ibb_avg_0 hbp_avg_6
fielder primary_position_lf total_games_117 bats_r throws_r hits_36 hr_7 batting_avg_263 runs_per_ab_219 2b_avg_36 3b_avg_7 hr_avg_51 rbi_avg_190 bb_avg_102 so_avg_343 ibb_avg_0 hbp_avg_7
fielder primary_position_1b total_games_856 bats_l throws_r hits_624 hr_118 batting_avg_258 runs_per_ab_123 2b_avg_54 3b_avg_2 hr_avg_49 rbi_avg_165 bb_avg_68 so_avg_266 ibb_avg_7 hbp_avg_5
fielder primary_position_lf total_games_100 bats_r throws_r hits_23 hr_3 batting_avg_195 runs_per_ab_229 2b_avg_42 3b_avg_0 hr_avg_25 rbi_avg_76 bb_avg_271 so_avg_246 ibb_avg_0 hbp_avg_17
fielder primary_position_ss total_games_120 bats_r throws_r hits_53 hr_4 batting_avg_215 runs_per_ab_142 2b_avg_20 3b_avg_4 hr_avg_16 rbi_avg_65 bb_avg_40 so_avg_150 ibb_avg_12 hbp_avg_20
fielder primary_position_c total_games_95 bats_r throws_r hits_47 hr_7 batting_avg_195 runs_per_ab_112 2b_avg_50 3b_avg_4 hr_avg_29 rbi_avg_83 bb_avg_112 so_avg_357 ibb_avg_0 hbp_avg_29
fielder primary_position_ss total_games_286 bats_l throws_r hits_218 hr_17 batting_avg_247 runs_per_ab_141 2b_avg_52 3b_avg_8 hr_avg_19 rbi_avg_128 bb_avg_96 so_avg_133 ibb_avg_2 hbp_avg_6
fielder primary_position_2b total_games_29 bats_r throws_r hits_25 hr_0 batting_avg_281 runs_per_ab_101 2b_avg_45 3b_avg_0 hr_avg_0 rbi_avg_79 bb_avg_67 so_avg_281 ibb_avg_0 hbp_avg_11
fielder primary_position_2b total_games_1424 bats_r throws_r hits_1588 hr_9 batting_avg_286 runs_per_ab_152 2b_avg_45 3b_avg_9 hr_avg_2 rbi_avg_71 bb_avg_82 so_avg_40 ibb_avg_0 hbp_avg_5
fielder primary_position_2b total_games_181 bats_l throws_r hits_101 hr_0 batting_avg_256 runs_per_ab_154 2b_avg_41 3b_avg_13 hr_avg_0 rbi_avg_96 bb_avg_96 so_avg_127 ibb_avg_0 hbp_avg_5
fielder primary_position_1b total_games_1959 bats_r throws_r hits_1832 hr_336 batting_avg_277 runs_per_ab_125 2b_avg_45 3b_avg_5 hr_avg_51 rbi_avg_170 bb_avg_90 so_avg_160 ibb_avg_8 hbp_avg_3
fielder primary_position_cf total_games_208 bats_l throws_r hits_150 hr_2 batting_avg_281 runs_per_ab_131 2b_avg_41 3b_avg_4 hr_avg_4 rbi_avg_88 bb_avg_69 so_avg_88 ibb_avg_0 hbp_avg_0
fielder primary_position_lf total_games_70 bats_l throws_l hits_34 hr_1 batting_avg_236 runs_per_ab_76 2b_avg_56 3b_avg_7 hr_avg_7 rbi_avg_104 bb_avg_14 so_avg_188 ibb_avg_0 hbp_avg_0
fielder primary_position_1b total_games_151 bats_l throws_l hits_92 hr_5 batting_avg_232 runs_per_ab_121 2b_avg_45 3b_avg_10 hr_avg_13 rbi_avg_98 bb_avg_73 so_avg_280 ibb_avg_0 hbp_avg_0
fielder primary_position_lf total_games_161 bats_r throws_r hits_112 hr_15 batting_avg_215 runs_per_ab_92 2b_avg_40 3b_avg_8 hr_avg_29 rbi_avg_115 bb_avg_50 so_avg_372 ibb_avg_0 hbp_avg_11
fielder primary_position_lf total_games_106 bats_l throws_r hits_70 hr_3 batting_avg_267 runs_per_ab_137 2b_avg_27 3b_avg_11 hr_avg_11 rbi_avg_122 bb_avg_73 so_avg_111 ibb_avg_0 hbp_avg_0
fielder primary_position_ss total_games_3 bats_r throws_r hits_1 hr_0 batting_avg_143 runs_per_ab_286 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_286 so_avg_286 ibb_avg_0 hbp_avg_0
fielder primary_position_c total_games_106 bats_r throws_r hits_43 hr_1 batting_avg_168 runs_per_ab_35 2b_avg_12 3b_avg_4 hr_avg_4 rbi_avg_43 bb_avg_70 so_avg_312 ibb_avg_20 hbp_avg_8
fielder primary_position_ss total_games_612 bats_b throws_r hits_325 hr_21 batting_avg_239 runs_per_ab_135 2b_avg_55 3b_avg_7 hr_avg_15 rbi_avg_110 bb_avg_93 so_avg_219 ibb_avg_4 hbp_avg_14
fielder primary_position_c total_games_45 bats_r throws_r hits_15 hr_0 batting_avg_190 runs_per_ab_51 2b_avg_25 3b_avg_25 hr_avg_0 rbi_avg_89 bb_avg_63 so_avg_405 ibb_avg_0 hbp_avg_0
fielder primary_position_lf total_games_383 bats_r throws_r hits_299 hr_39 batting_avg_274 runs_per_ab_133 2b_avg_52 3b_avg_5 hr_avg_36 rbi_avg_143 bb_avg_127 so_avg_225 ibb_avg_6 hbp_avg_14
fielder primary_position_cf total_games_1130 bats_r throws_r hits_999 hr_130 batting_avg_255 runs_per_ab_143 2b_avg_43 3b_avg_7 hr_avg_33 rbi_avg_111 bb_avg_87 so_avg_235 ibb_avg_7 hbp_avg_9
fielder primary_position_1b total_games_157 bats_l throws_l hits_135 hr_11 batting_avg_261 runs_per_ab_126 2b_avg_44 3b_avg_17 hr_avg_21 rbi_avg_130 bb_avg_110 so_avg_130 ibb_avg_0 hbp_avg_0
fielder primary_position_1b total_games_234 bats_l throws_l hits_185 hr_0 batting_avg_246 runs_per_ab_161 2b_avg_29 3b_avg_13 hr_avg_0 rbi_avg_48 bb_avg_174 so_avg_173 ibb_avg_0 hbp_avg_1
fielder primary_position_c total_games_564 bats_r throws_r hits_314 hr_2 batting_avg_204 runs_per_ab_68 2b_avg_27 3b_avg_9 hr_avg_1 rbi_avg_64 bb_avg_66 so_avg_141 ibb_avg_0 hbp_avg_16
fielder primary_position_ss total_games_568 bats_r throws_r hits_260 hr_37 batting_avg_236 runs_per_ab_129 2b_avg_39 3b_avg_9 hr_avg_34 rbi_avg_99 bb_avg_85 so_avg_199 ibb_avg_11 hbp_avg_18
fielder primary_position_lf total_games_149 bats_r throws_r hits_53 hr_3 batting_avg_230 runs_per_ab_113 2b_avg_57 3b_avg_9 hr_avg_13 rbi_avg_70 bb_avg_70 so_avg_265 ibb_avg_4 hbp_avg_0
fielder primary_position_1b total_games_759 bats_r throws_r hits_571 hr_109 batting_avg_254 runs_per_ab_125 2b_avg_47 3b_avg_1 hr_avg_49 rbi_avg_175 bb_avg_101 so_avg_263 ibb_avg_4 hbp_avg_9
fielder primary_position_rf total_games_7 bats_l throws_l hits_3 hr_0 batting_avg_136 runs_per_ab_91 2b_avg_45 3b_avg_0 hr_avg_0 rbi_avg_91 bb_avg_91 so_avg_636 ibb_avg_0 hbp_avg_45
fielder primary_position_ss total_games_816 bats_r throws_r hits_636 hr_68 batting_avg_236 runs_per_ab_122 2b_avg_53 3b_avg_9 hr_avg_25 rbi_avg_113 bb_avg_75 so_avg_213 ibb_avg_5 hbp_avg_5
fielder primary_position_1b total_games_774 bats_l throws_r hits_675 hr_110 batting_avg_271 runs_per_ab_121 2b_avg_50 3b_avg_1 hr_avg_44 rbi_avg_167 bb_avg_128 so_avg_178 ibb_avg_17 hbp_avg_7
fielder primary_position_2b total_games_211 bats_r throws_r hits_146 hr_2 batting_avg_220 runs_per_ab_86 2b_avg_29 3b_avg_6 hr_avg_3 rbi_avg_56 bb_avg_56 so_avg_192 ibb_avg_3 hbp_avg_6
fielder primary_position_c total_games_1082 bats_r throws_r hits_707 hr_22 batting_avg_232 runs_per_ab_98 2b_avg_35 3b_avg_18 hr_avg_7 rbi_avg_104 bb_avg_86 so_avg_110 ibb_avg_0 hbp_avg_4
fielder primary_position_lf total_games_10 bats_b throws_r hits_4 hr_0 batting_avg_235 runs_per_ab_59 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_59 bb_avg_235 so_avg_0 ibb_avg_0 hbp_avg_0
fielder primary_position_ss total_games_175 bats_r throws_r hits_124 hr_11 batting_avg_261 runs_per_ab_135 2b_avg_36 3b_avg_19 hr_avg_23 rbi_avg_145 bb_avg_133 so_avg_135 ibb_avg_0 hbp_avg_2
fielder primary_position_cf total_games_142 bats_l throws_r hits_71 hr_0 batting_avg_224 runs_per_ab_101 2b_avg_44 3b_avg_3 hr_avg_0 rbi_avg_66 bb_avg_123 so_avg_233 ibb_avg_3 hbp_avg_19
fielder primary_position_dh total_games_6 bats_r throws_r hits_5 hr_0 batting_avg_278 runs_per_ab_56 2b_avg_56 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_0 so_avg_111 ibb_avg_0 hbp_avg_0
fielder primary_position_2b total_games_458 bats_r throws_r hits_360 hr_19 batting_avg_272 runs_per_ab_113 2b_avg_53 3b_avg_6 hr_avg_14 rbi_avg_92 bb_avg_24 so_avg_128 ibb_avg_1 hbp_avg_8
fielder primary_position_2b total_games_624 bats_b throws_r hits_674 hr_98 batting_avg_271 runs_per_ab_161 2b_avg_61 3b_avg_10 hr_avg_39 rbi_avg_139 bb_avg_72 so_avg_188 ibb_avg_3 hbp_avg_7
fielder primary_position_ss total_games_41 bats_r throws_r hits_23 hr_2 batting_avg_232 runs_per_ab_91 2b_avg_40 3b_avg_0 hr_avg_20 rbi_avg_51 bb_avg_101 so_avg_111 ibb_avg_0 hbp_avg_0
fielder primary_position_cf total_games_167 bats_b throws_r hits_81 hr_11 batting_avg_189 runs_per_ab_119 2b_avg_35 3b_avg_7 hr_avg_26 rbi_avg_91 bb_avg_56 so_avg_350 ibb_avg_0 hbp_avg_5
fielder primary_position_rf total_games_51 bats_r throws_r hits_31 hr_6 batting_avg_270 runs_per_ab_130 2b_avg_26 3b_avg_0 hr_avg_52 rbi_avg_130 bb_avg_52 so_avg_226 ibb_avg_0 hbp_avg_0
fielder primary_position_ss total_games_192 bats_b throws_r hits_93 hr_12 batting_avg_209 runs_per_ab_130 2b_avg_31 3b_avg_11 hr_avg_27 rbi_avg_105 bb_avg_99 so_avg_303 ibb_avg_4 hbp_avg_7
fielder primary_position_2b total_games_115 bats_r throws_r hits_70 hr_4 batting_avg_192 runs_per_ab_82 2b_avg_25 3b_avg_5 hr_avg_11 rbi_avg_79 bb_avg_58 so_avg_159 ibb_avg_5 hbp_avg_0
fielder primary_position_3b total_games_54 bats_r throws_r hits_27 hr_0 batting_avg_173 runs_per_ab_77 2b_avg_26 3b_avg_13 hr_avg_0 rbi_avg_45 bb_avg_45 so_avg_90 ibb_avg_0 hbp_avg_6
fielder primary_position_1b total_games_930 bats_l throws_l hits_565 hr_41 batting_avg_263 runs_per_ab_129 2b_avg_48 3b_avg_4 hr_avg_19 rbi_avg_126 bb_avg_146 so_avg_177 ibb_avg_14 hbp_avg_2
fielder primary_position_rf total_games_13 bats_l throws_r hits_1 hr_0 batting_avg_56 runs_per_ab_56 2b_avg_0 3b_avg_56 hr_avg_0 rbi_avg_56 bb_avg_0 so_avg_500 ibb_avg_0 hbp_avg_0
fielder primary_position_3b total_games_118 bats_r throws_r hits_67 hr_2 batting_avg_209 runs_per_ab_106 2b_avg_34 3b_avg_9 hr_avg_6 rbi_avg_106 bb_avg_97 so_avg_109 ibb_avg_0 hbp_avg_3
fielder primary_position_1b total_games_662 bats_r throws_r hits_811 hr_61 batting_avg_331 runs_per_ab_151 2b_avg_67 3b_avg_12 hr_avg_25 rbi_avg_187 bb_avg_101 so_avg_80 ibb_avg_0 hbp_avg_2
fielder primary_position_c total_games_432 bats_r throws_r hits_293 hr_55 batting_avg_230 runs_per_ab_132 2b_avg_35 3b_avg_9 hr_avg_43 rbi_avg_158 bb_avg_121 so_avg_299 ibb_avg_9 hbp_avg_4
fielder primary_position_rf total_games_7 bats_r throws_r hits_1 hr_0 batting_avg_91 runs_per_ab_0 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_0 so_avg_455 ibb_avg_0 hbp_avg_0
fielder primary_position_dh total_games_374 bats_b throws_r hits_36 hr_0 batting_avg_214 runs_per_ab_661 2b_avg_24 3b_avg_12 hr_avg_0 rbi_avg_24 bb_avg_107 so_avg_155 ibb_avg_6 hbp_avg_6
fielder primary_position_ss total_games_594 bats_r throws_r hits_293 hr_15 batting_avg_231 runs_per_ab_131 2b_avg_39 3b_avg_9 hr_avg_12 rbi_avg_90 bb_avg_68 so_avg_217 ibb_avg_6 hbp_avg_6
fielder primary_position_c total_games_162 bats_r throws_r hits_76 hr_1 batting_avg_188 runs_per_ab_64 2b_avg_44 3b_avg_7 hr_avg_2 rbi_avg_59 bb_avg_104 so_avg_205 ibb_avg_0 hbp_avg_10
fielder primary_position_ss total_games_7 bats_r throws_r hits_2 hr_0 batting_avg_182 runs_per_ab_91 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_0 so_avg_455 ibb_avg_0 hbp_avg_0
fielder primary_position_c total_games_478 bats_r throws_r hits_395 hr_47 batting_avg_256 runs_per_ab_97 2b_avg_43 3b_avg_3 hr_avg_30 rbi_avg_126 bb_avg_45 so_avg_367 ibb_avg_6 hbp_avg_26
fielder primary_position_3b total_games_1506 bats_r throws_r hits_1532 hr_146 batting_avg_284 runs_per_ab_144 2b_avg_52 3b_avg_3 hr_avg_27 rbi_avg_138 bb_avg_111 so_avg_115 ibb_avg_4 hbp_avg_8
fielder primary_position_c total_games_193 bats_r throws_r hits_142 hr_17 batting_avg_240 runs_per_ab_74 2b_avg_41 3b_avg_5 hr_avg_29 rbi_avg_113 bb_avg_29 so_avg_267 ibb_avg_15 hbp_avg_15
fielder primary_position_lf total_games_102 bats_r throws_r hits_46 hr_8 batting_avg_209 runs_per_ab_114 2b_avg_32 3b_avg_9 hr_avg_36 rbi_avg_91 bb_avg_73 so_avg_414 ibb_avg_5 hbp_avg_18
fielder primary_position_2b total_games_1341 bats_b throws_r hits_1031 hr_47 batting_avg_260 runs_per_ab_139 2b_avg_48 3b_avg_13 hr_avg_12 rbi_avg_106 bb_avg_126 so_avg_157 ibb_avg_7 hbp_avg_12
fielder primary_position_c total_games_512 bats_r throws_r hits_357 hr_16 batting_avg_240 runs_per_ab_98 2b_avg_32 3b_avg_3 hr_avg_11 rbi_avg_94 bb_avg_59 so_avg_150 ibb_avg_3 hbp_avg_6
fielder primary_position_c total_games_57 bats_l throws_r hits_23 hr_2 batting_avg_195 runs_per_ab_68 2b_avg_42 3b_avg_0 hr_avg_17 rbi_avg_59 bb_avg_68 so_avg_398 ibb_avg_25 hbp_avg_8
fielder primary_position_2b total_games_1141 bats_l throws_r hits_815 hr_73 batting_avg_239 runs_per_ab_105 2b_avg_41 3b_avg_6 hr_avg_21 rbi_avg_103 bb_avg_109 so_avg_125 ibb_avg_15 hbp_avg_2
fielder primary_position_cf total_games_9 bats_r throws_r hits_3 hr_0 batting_avg_136 runs_per_ab_136 2b_avg_45 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_136 so_avg_318 ibb_avg_0 hbp_avg_45
fielder primary_position_1b total_games_116 bats_l throws_r hits_70 hr_12 batting_avg_203 runs_per_ab_128 2b_avg_55 3b_avg_6 hr_avg_35 rbi_avg_119 bb_avg_122 so_avg_398 ibb_avg_17 hbp_avg_3
fielder primary_position_lf total_games_267 bats_r throws_r hits_229 hr_14 batting_avg_269 runs_per_ab_120 2b_avg_52 3b_avg_9 hr_avg_16 rbi_avg_99 bb_avg_74 so_avg_203 ibb_avg_2 hbp_avg_5
fielder primary_position_1b total_games_1749 bats_r throws_r hits_1848 hr_351 batting_avg_292 runs_per_ab_174 2b_avg_51 3b_avg_12 hr_avg_55 rbi_avg_177 bb_avg_141 so_avg_246 ibb_avg_22 hbp_avg_3
fielder primary_position_1b total_games_27 bats_r throws_r hits_7 hr_2 batting_avg_250 runs_per_ab_179 2b_avg_71 3b_avg_0 hr_avg_71 rbi_avg_71 bb_avg_143 so_avg_429 ibb_avg_0 hbp_avg_0
fielder primary_position_cf total_games_1281 bats_r throws_r hits_1325 hr_47 batting_avg_300 runs_per_ab_141 2b_avg_58 3b_avg_10 hr_avg_11 rbi_avg_113 bb_avg_50 so_avg_70 ibb_avg_0 hbp_avg_3
fielder primary_position_c total_games_416 bats_r throws_r hits_235 hr_19 batting_avg_221 runs_per_ab_107 2b_avg_46 3b_avg_2 hr_avg_18 rbi_avg_123 bb_avg_123 so_avg_181 ibb_avg_3 hbp_avg_5
fielder primary_position_cf total_games_282 bats_b throws_r hits_165 hr_10 batting_avg_232 runs_per_ab_145 2b_avg_42 3b_avg_10 hr_avg_14 rbi_avg_94 bb_avg_63 so_avg_258 ibb_avg_3 hbp_avg_37
fielder primary_position_lf total_games_390 bats_r throws_r hits_212 hr_6 batting_avg_241 runs_per_ab_118 2b_avg_31 3b_avg_10 hr_avg_7 rbi_avg_65 bb_avg_56 so_avg_145 ibb_avg_6 hbp_avg_2
fielder primary_position_lf total_games_4 bats_l throws_r hits_0 hr_0 batting_avg_0 runs_per_ab_0 2b_avg_0 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_0 so_avg_286 ibb_avg_0 hbp_avg_0
fielder primary_position_3b total_games_86 bats_r throws_r hits_61 hr_4 batting_avg_223 runs_per_ab_84 2b_avg_37 3b_avg_0 hr_avg_15 rbi_avg_77 bb_avg_121 so_avg_190 ibb_avg_0 hbp_avg_4
fielder primary_position_cf total_games_342 bats_r throws_r hits_268 hr_15 batting_avg_260 runs_per_ab_150 2b_avg_48 3b_avg_8 hr_avg_15 rbi_avg_111 bb_avg_101 so_avg_221 ibb_avg_1 hbp_avg_23
fielder primary_position_2b total_games_42 bats_r throws_r hits_12 hr_0 batting_avg_222 runs_per_ab_185 2b_avg_56 3b_avg_0 hr_avg_0 rbi_avg_56 bb_avg_148 so_avg_93 ibb_avg_37 hbp_avg_19
fielder primary_position_rf total_games_8 bats_l throws_r hits_1 hr_0 batting_avg_111 runs_per_ab_222 2b_avg_111 3b_avg_0 hr_avg_0 rbi_avg_0 bb_avg_222 so_avg_333 ibb_avg_0 hbp_avg_0
fielder primary_position_c total_games_216 bats_r throws_r hits_116 hr_0 batting_avg_232 runs_per_ab_82 2b_avg_26 3b_avg_10 hr_avg_0 rbi_avg_72 bb_avg_66 so_avg_146 ibb_avg_0 hbp_avg_12
fielder primary_position_ss total_games_100 bats_r throws_r hits_62 hr_4 batting_avg_207 runs_per_ab_104 2b_avg_43 3b_avg_0 hr_avg_13 rbi_avg_64 bb_avg_64 so_avg_214 ibb_avg_0 hbp_avg_3
fielder primary_position_1b total_games_7 bats_b throws_r hits_1 hr_1 batting_avg_91 runs_per_ab_182 2b_avg_0 3b_avg_0 hr_avg_91 rbi_avg_91 bb_avg_273 so_avg_455 ibb_avg_0 hbp_avg_0
fielder primary_position_dh total_games_31 bats_r throws_r hits_11 hr_0 batting_avg_220 runs_per_ab_160 2b_avg_40 3b_avg_0 hr_avg_0 rbi_avg_60 bb_avg_40 so_avg_220 ibb_avg_0 hbp_avg_20
fielder primary_position_c total_games_15 bats_r throws_r hits_3 hr_0 batting_avg_130 runs_per_ab_130 2b_avg_43 3b_avg_0 hr_avg_0 rbi_avg_43 bb_avg_43 so_avg_174 ibb_avg_0 hbp_avg_87
